LABEL,TEXT
0,u say leh... of course nothing happen lar. not say v romantic jus a bit only lor. i thk e nite scenery not so nice leh.
0,that's y we haf to combine n c how lor...
0,now that you have started dont stop. just pray for more good ideas and anything i see that can help you guys i.ll forward you a link.
1,win a year supply of cds 4 a store of ur choice worth £500 & enter our £100 weekly draw txt music to 87066 ts&cs www.ldew.com
0,"yes, princess. toledo."
1,tells u 2 call 09066358152 to claim £5000 prize. u have 2 enter all ur mobile & personal details @ the prompts. careful!
0,"sorry sir, i will call you tomorrow. senthil.hsbc"
0,"mum, i've sent you many many messages since i got here. i just want to know that you are actually getting them. do enjoy the rest of your day."
0,that was random saw my old roomate on campus. he graduated
0,can you let me know details of fri when u find out cos i'm not in tom or fri. mentionned chinese. thanks
0,"i'm gonna be home soon and i don't want to talk about this stuff anymore tonight, k? i've cried enough today."
0,can. dunno wat to get 4 her...
0,yar but they say got some error.
0,i know she called me
0,"sorry, no, have got few things to do. may be in pub later."
0,"u wake up already? wat u doing? u picking us up later rite? i'm taking sq825, reaching ard 7 smth 8 like dat. u can check e arrival time. c ya soon..."
0,you best watch what you say cause i get drunk
0,hey tmr maybe can meet you at yck
0,change windows logoff sound..
0,i'll be in sch fr 4-6... i dun haf da book in sch... it's at home...
1,freemsg today's the day if you are ready! i'm horny & live in your town. i love sex fun & games! netcollex ltd 08700621170150p per msg
0,"hi chikku, send some nice msgs"
0,go fool dont cheat others ok
0,yun ah.now ü wkg where?btw if ü go nus sc. ü wana specialise in wad?
0,"hello, yeah i've just got out of the bath and need to do my hair so i'll come up when i'm done, yeah?"
0,really? i crashed out cuddled on my sofa.
0,how come guoyang go n tell her? then u told her?
0,on a tuesday night r u 4 real
1,"you have been specially selected to receive a ""3000 award! call 08712402050 before the lines close. cost 10ppm. 16+. t&cs apply. ag promo"
0,hey gorgeous man. my work mobile number is. have a good one babe. squishy mwahs.
0,theyre doing it to lots of places. only hospitals and medical places are safe.
0,what class of &lt;#&gt; reunion?
0,"same, i'm at my great aunts anniversary party in tarpon springs"
0,yup!! not good
0,gonna let me know cos comes bak from holiday that day. is coming. don't4get2text me number.
0,take care and sleep well.you need to learn to change in life.you only need to get convinced on that.i will wait but no more conversations between us.get convinced by that time.your family is over for you in many senses.respect them but not overemphasise.or u have no role in my life.
0,she just broke down a list of reasons why nobody's in town and i can't tell if she's being sarcastic or just faggy
1,you have won a guaranteed £1000 cash or a £2000 prize.to claim yr prize call our customer service representative on 08714712413
0,"and how you will do that, princess? :)"
1,goldviking (29/m) is inviting you to be his friend. reply yes-762 or no-762 see him: www.sms.ac/u/goldviking stop? send stop frnd to 62468
0,"""the world suffers a lot... not because of the violence of bad people. but because of the silence of good people!"", gud night...."
1,"urgent!! your 4* costa del sol holiday or £5000 await collection. call 09050090044 now toclaim. sae, tc s, pobox334, stockport, sk38xh, cost£1.50/pm, max10mins"
0,okay... i booked all already... including the one at bugis.
0,okay name ur price as long as its legal! wen can i pick them up? y u ave x ams xx
0,any chance you might have had with me evaporated as soon as you violated my privacy by stealing my phone number from your employer's paperwork. not cool at all. please do not contact me again or i will report you to your supervisor.
0,"good afternoon, my love! how goes that day ? i hope maybe you got some leads on a job. i think of you, boytoy and send you a passionate kiss from across the sea"
0,yeah but which is worse for i
0,is that what time you want me to come?
0,* will have two more cartons off u and is very pleased with shelves
0,hey! there's veggie pizza... :/
0,hi:)did you asked to waheeda fathima about leave?
0,wishing you a wonderful week.
0,"""alright babe, justthought id sayhey! how u doin?nearly the endof me wk offdam nevamind!we will have 2hook up sn if uwant m8? lovejen x."""
1,"as a valued customer, i am pleased to advise you that following recent draw of your mobile no. you are awarded with a rs.10,00,000 bonus prize, call 7044518857"
1,free entry into our £250 weekly comp just send the word win to 80086 now. 18 t&c www.txttowin.co.uk
1,update_now - 12mths half price orange line rental: 400mins...call mobileupd8 on 08000839402 or call2optout=j5q
0,lol your always so convincing.
0,g wants to know where the fuck you are
0,i want to go to perumbavoor
0,wife.
0,"sorry, in meeting i'll call you later"
0,u sleeping now.. or you going to take? haha.. i got spys wat.. me online checking n replying mails lor..
0,"garbage bags, eggs, jam, bread, hannaford wheat chex"
1,"dear customer your order of 42.84 euro has been approved if you didnt purchased anything or it you believe an unauthorized person has accessed your account, please access the link below http:/95.141.32.7:81/orders.aspx"
0,have * good weekend.
0,i'll probably be by tomorrow (or even later tonight if something's going on)
0,true dear..i sat to pray evening and felt so.so i sms'd you in some time...
0,dunno lei he neva say...
0,ok�say my regards..
0,chk in ur belovd ms dict
0,when u love someone dont make them to love u as much as u do. but love them so much that they dont want to be loved by anyone except you... gud nit.
0,ya had just now.onion roast.
0,as in i want custom officer discount oh.
0,"yeah there's quite a bit left, i'll swing by tomorrow when i get up"
0,"oh... haha... den we shld had went today too... gee, nvm la... kaiez, i dun mind goin jazz oso... scared hiphop open cant catch up..."
0,aiyo please ü got time meh.
1,"sms. ac blind date 4u!: rodds1 is 21/m from aberdeen, united kingdom. check him out http://img. sms. ac/w/icmb3cktz8r7!-4 no blind dates send hide"
0,smith waste da.i wanna gayle.
0,i not at home now lei...
1,no. 1 nokia tone 4 ur mob every week! just txt nok to 87021. 1st tone free ! so get txtin now and tell ur friends.
0,k..then come wenever u lik to come and also tel vikky to come by getting free time..:-)
0,oh... kay... on sat right?
0,"short but cute: ""be a good person, but dont try to prove it.."" .gud noon...."
0,"vikky, come around &lt;time&gt; .."
1,dear paytm customer your paytm kyc has expired. contact customer care no-7908807538 immediately. your account will block within 24 hr. thank you paytm team.
0,the hair cream has not been shipped.
0,the guy did some bitching but i acted like i'd be interested in buying something else next week and he gave it to us for free
1,"free2day sexy st george's day pic of jordan!txt pic to 89080 dont miss out, pocketbabe.co.uk 0870241182716"
0,don‘t give a flying monkeys wot they think and i certainly don‘t mind. any friend of mine and all that!
0,no need for the drug anymore.
1,"you ve won! your 4* costa del sol holiday or £6000 await collection. call 09050090055 now toclaim. sae, tc s, pobox334, stockport, sk38xh, cost£1.50/pm, max10mins"
0,", im .. on the snowboarding trip. i was wondering if your planning to get everyone together befor we go..a meet and greet kind of affair? cheers,"
0,hey. you got any mail?
0,k k pa had your lunch aha.
0,ok... thanx... gd nite 2 ü too...
0,at what time should i come tomorrow. please confirm
0,lami..where are you dear..its too tough
1,"sunshine hols. to claim ur med holiday send a stamped self address envelope to drinks on us uk, po box 113, bray, wicklow, eire. quiz starts saturday! unsub stop"
0,i got it before the new year cos yetunde said she wanted to surprise you with it but when i didnt see money i returned it mid january before the &lt;#&gt; day return period ended.
1,thanks for the vote. now sing along with the stars with karaoke on your mobile. for a free link just reply with sing now.
0,"you are everywhere dirt, on the floor, the windows, even on my shirt. and sometimes when i open my mouth, you are all that comes flowing out. i dream of my world without you, then half my chores are out too. a time of joy for me, lots of tv shows i.ll see. but i guess like all things you just must exist, like rain, hail and mist, and when my time here is done, you and i become one."
0,"not much, just some textin'. how bout you?"
